"Proteins","Genes","ProT50_Frontal_Cortex","ProT50_Cerebellum","ProT50_Thalamus","ProT50_Amygdala","ProT50_Striatum","ProT50_Substantia_Nigra","ProT50_Olfactory_Bulb","ProT50_Entorhinal_Cortex","ProT50_Liver","ProT50_Kidney","ProT50_Spleen","ProT50_Lung","ProT50_Heart","ProT50_Gut"
"Q9D4V7","Rabl3",1.49528899369708,1.96387611023405,2.05931904437378,2.208638885246,2.14736531812817,1.94621344623258,1.71642476381935,2.36421958148655,NA,1.65533063372249,NA,1.50791488705941,NA,1.77739402388959
"Q9D5T0","Atad1",1.30193039739797,2.07923477575635,1.74698752688559,1.20578042349649,1.38722837899836,1.88699070431147,1.73495056386368,0.774781306472726,NA,0.0178130907729634,NA,-0.540543573160287,2.01814446055688,NA
"Q9D6Y7","Msra",3.26082287821267,3.05660614070806,-0.625078120528272,3.0565120899224,3.28564459284734,NA,NA,2.92106715853188,1.53263909341769,1.08550246156157,1.34089769588897,2.21862372436628,2.9667864257321,NA
"Q9D880","Timm50",2.35128415117183,2.26172416579399,2.82717293711564,2.2268198339583,1.47447042138653,2.82771906780273,2.60186639414527,2.36614543127157,NA,NA,NA,1.37975643483842,2.21608611219298,-0.540430784407939
"Q9D8T7","Slirp",1.84373780799406,1.31154252765778,1.95153369056313,1.65891240730085,2.05675916326177,1.6407261976787,1.31844614096918,2.42102471440652,NA,NA,3.81307521535526,4.81004656607439,2.47119749239843,NA
"Q9D8X2","Ccdc124",1.29666216738521,2.1459751019492,NA,0.463551591745537,0.859296466077378,1.92097306821154,1.81871983526156,NA,0.829559207670949,1.24588831044123,2.09465205150149,0.919362624650935,1.53482064609733,NA
"Q9D906","Atg7",2.28872109909872,2.56484135854435,2.40421305829934,2.30096431515168,2.452060152441,2.31200851708472,2.20467766061266,2.44477620802254,NA,NA,0.610730795552147,1.27363577737665,2.18158741144371,NA
"Q9D964","Gatm",2.7597897188059,2.46036976398106,2.30511940271739,0.603832960677781,1.40144286168434,2.33803610255849,1.97745050958635,0.1906612568341,0.502948426761893,1.54317493173702,0.85400818251096,NA,NA,2.07320090860843
"Q9DAT5","Trmu",1.97425987878382,1.30770931483936,3.78879966644363,3.60969610136541,3.81312272818353,3.71137865094473,3.85005742785646,3.49519064661288,NA,1.00657525751748,NA,0.888325305751261,2.15274215171218,NA
"Q9DAU1","Cnpy3",NA,1.59651322070792,0.711958214718506,0.875912733508351,0.59020779362244,NA,NA,0.481515794515334,0.685102581819239,0.717716755687985,1.80286619598957,1.11917135512231,1.09599141676093,-0.887771123800879
"Q9DB26","Phyhd1",1.12957715185612,2.40325697007547,NA,2.45823858496778,2.72639918461692,NA,1.93083865249977,1.91413897702033,1.17100287206656,0.675498660589793,1.78142429690236,1.44015148337308,2.12760826753459,NA
"Q9DBS9","Osbpl3",2.29494195938863,1.87378178630966,2.44879558955664,1.95628335618016,1.85483994556606,1.95816579536188,2.30297144249848,1.6946527792219,-0.994692000036708,NA,NA,-0.212671490135784,0.216031772263499,NA
"Q9DCC8","Tomm20",2.63331939384869,2.93577257505165,2.7213710265431,2.48913543249156,2.9971680718982,2.60262081699931,2.82306398471337,2.40353917669846,NA,4.87411565570537,-0.412099215388644,NA,3.56379248946685,NA
"Q9DCL9","Paics",2.0419854941272,2.02022480376705,2.26422635457006,2.40651105833587,2.15774534125268,2.21381984520739,2.04876794574816,2.19828193700701,NA,NA,0.468152318691608,0.901437608534318,NA,1.00009043074742
"Q9EPJ9","Arfgap1",3.05608528752609,2.95045805269962,3.06485571444591,2.9490154020394,2.75180207563293,3.05765072487928,2.88314701265244,3.06527786687915,0.728136135736427,NA,NA,1.13818593592487,1.19040159523591,NA
"Q9ERA6","Tfip11",3.19210540351538,3.14743166811681,2.41887237946804,2.30277389459264,3.15629161414305,2.9435639511034,1.69465096252801,2.08738511375945,0.44745457858578,NA,NA,0.840648324196614,NA,1.62751805823061
"Q9ERG2","Strn3",2.0091356730757,2.75403005003473,2.51469689429657,1.8543973503623,1.82338406809411,1.74420408049458,2.37419663523451,1.91389714755569,1.70098471763507,NA,0.450866211007055,1.7969066195524,NA,NA
"Q9ERI2","Rab27a",1.56033716196777,3.88778211913834,3.23837630391982,3.31875097654557,3.43425325328176,3.34636474578844,3.06708852300316,3.31590984895771,NA,NA,0.522955760513764,1.35477055656743,1.99096963754885,NA
"Q9ES46","Parvb",NA,NA,1.28259943943413,1.86546629749768,1.92571749572428,1.48326823188944,1.24873299937909,1.81360240486551,1.76254254043937,3.00692753762179,NA,1.32158525176345,1.78603629518377,3.947713600956
"Q9ESZ8","Gtf2i",1.79980274020342,1.61240134573151,0.86926687257088,1.52961867263711,1.45603673927029,1.36878899916865,0.925591923952834,1.32865427465757,1.43243814116168,1.27074323840347,1.24617889267829,NA,NA,1.52438756732436
"Q9ET26","Rnf114",2.11052128388458,4.05170199195008,2.17937528623935,1.25192550758692,1.47730802231848,1.97525596339182,0.575362006662328,0.329939032374837,NA,0.0232163708636639,NA,0.221774210816336,1.8363513959511,NA
"Q9JHQ5","Lztfl1",1.62919747602236,2.03041251524794,1.75169222146609,1.16069360586337,1.41137375237007,1.60999003184975,1.6056301704379,1.32378477872371,NA,0.680574600087699,1.42136330835732,NA,NA,1.82110557003805
"Q9JI90","Rnf14",0.786143276870718,1.72223422328363,1.61295156449945,0.812699964288042,1.29932456310826,1.69737899088786,1.11011720893586,0.816646852952923,1.19265952449091,NA,0.378675839261092,0.182421671506334,NA,NA
"Q9JJZ2","Tuba8",4.36072969161109,4.39400079893622,4.74889273206388,4.40449187072518,4.81774999313211,4.94792635523609,3.75335281572532,4.31215189052783,NA,3.10029625301863,NA,1.36391442331645,0.704300453966754,NA
"Q9JKY0","Cnot9",2.48428855384421,3.04002072373822,2.65588651576875,0.580577432036322,NA,2.23660903002259,2.25470055882282,0.949687332375788,0.801743590730027,1.7506525102226,NA,2.088685922337,1.86834563077673,NA
"Q9JLQ0","Cd2ap",NA,1.73487726114933,1.91582478032218,0.807541300540384,2.1659699977762,2.17942371086938,1.92729062845021,NA,1.17368697670865,1.41773555755357,1.59598032626023,1.80834865749187,-0.375771518769028,0.445027212085289
"Q9JLQ2","Git2",1.99366768117819,2.58772584123541,1.25858361451504,-0.664092786818953,NA,1.45623733259731,1.28374304705919,NA,NA,1.69722526427062,-0.599496363474448,1.77818513680638,1.24704397415442,1.80319041916525
"Q9JME7","Trappc2l",1.49759524836625,2.44112385055145,1.99897363545395,1.87132838122198,1.61348436606336,2.11264019247988,1.64815981663852,1.61903084812113,NA,0.00186436348245428,NA,1.57607488133097,1.83747798386185,NA
"Q9JMG3","Tmub1",3.42442276742402,3.87243416403476,2.47787527447703,2.58735094213947,2.58754438892962,2.49957395567039,2.47418599476142,2.14344395290769,NA,NA,1.38369594041627,NA,3.30224950507113,1.80505414763817
"Q9QUI0","Rhoa",2.94354525342791,2.80292680960888,3.11782591380275,3.278936590794,3.28534921826654,2.94935765283624,2.57230937543011,3.00291493565313,NA,NA,0.699945177223949,1.36547121852878,0.604346823273288,NA
"Q9QUR7","Pin1",2.71315376928659,2.86947377512382,2.34325740959978,2.33203862517563,2.68843837216056,2.54252718051556,1.85739529015434,2.68809211071985,NA,NA,0.853374330657389,1.31356400303775,NA,0.487465265754441
"Q9QY06","Myo9b",0.273086756367203,0.347947281300283,1.45684271541286,NA,0.917809746366976,1.2917932116637,1.09065810946678,0.898304954513572,NA,2.88510570836965,1.84117468841299,2.80955296675248,NA,1.2160615300588
"Q9QZE7","Tsnax",1.82806617320117,2.0346678172472,2.08609462171136,1.82848134448596,1.88017462965376,2.14653681620711,2.01718782906728,1.4125389244738,NA,NA,1.67537150840362,NA,0.996729507936303,1.18887481185054
"Q9QZH6","Ecsit",3.35861971464786,0.688020085090859,1.87422338721648,1.03801628408108,2.21154618864409,NA,0.481702266869256,2.28930202027039,1.0297478004749,1.38647665195551,NA,0.933015872671077,1.95269381414609,NA
"Q9QZQ1","Afdn",3.22969259505563,2.75416692755386,2.88005243709165,2.32884689116507,2.57970017022286,2.92819613599785,1.60178433763083,2.1009694016375,NA,NA,1.3015811546525,1.33218211435868,1.72730607674742,NA
"Q9QZX7","Srr",3.27202251161164,3.3529900207445,3.39932668345585,3.10233273147615,3.29627520083197,3.55031847177881,3.24579529978174,3.20346185799993,NA,NA,3.78276086864114,3.0603326372167,2.70711007185407,NA
"Q9R0M4","Podxl",-0.631496092241575,NA,1.63333842049754,1.80662533276265,1.46595316008966,1.53544008437349,1.16509023585809,1.60262702070863,2.12507057348778,1.88586721142299,NA,2.46744495594367,NA,3.81484487553325
"Q9R0P4","Smap",0.867081712922673,1.51210239075406,0.0338207229984277,1.07462842965074,1.48793931520433,-0.0633182455820253,1.38720633360962,0.954442321750967,NA,0.0649146532255174,NA,NA,1.0435492798461,0.186602073956796
"Q9R257","Hebp1",2.38937895495278,2.29397775295289,2.53943410038687,2.74287766350687,2.41379557453844,2.81457290892973,2.31357843909483,2.50577224616291,-0.0390729822490002,NA,0.891066939310955,NA,1.61278234846167,NA
"Q9WTQ8","Timm23",2.61153923910594,3.31806911395203,1.94836146510741,2.30514736884023,2.10676527346555,1.63208466659826,1.85996223208893,1.63817663168452,1.30682779783126,1.05599778832517,NA,NA,0.831521899388167,NA
"Q9WTS2","Fut8",0.748295589990365,1.36257995942703,0.847588065565434,0.562617445192298,0.10372099448154,0.0925763306130477,NA,NA,3.46447969238938,1.05076661712526,1.09260797072164,3.09243851827799,0.390604257626495,NA
"Q9WTX5","Skp1",1.60924348471857,2.07938165260717,1.61281360368187,1.51147772707277,1.90235086774977,1.6101334314903,1.55265888990047,1.3078439995025,NA,NA,0.0346450586726532,NA,0.706093851350137,NA
"Q9WU28","Pfdn5",1.9547898793053,2.02753020371234,1.69717521732334,1.78794478489934,1.67089073326623,1.77441113711766,1.29124405486827,1.47031310233936,NA,0.0563130881065097,NA,1.50238447518807,1.63889674440723,NA
"Q9WU84","Ccs",2.65306986040982,1.81745363736859,1.7781157291699,2.07239490072559,2.38119367797941,2.0832011899451,1.43891560746398,1.94579658261661,NA,0.738234731836406,0.947463413921656,NA,3.41420545033757,NA
"Q9WUD1","Stub1",2.65556076092294,2.48207016100961,1.94512284606811,2.35761532599274,2.5817410394242,2.23537641528872,2.10754367593456,2.19956931183446,NA,0.773776590019182,NA,1.61187104084939,0.820593895781722,NA
"Q9WUK2","Eif4h",2.15067454111322,2.01137102959404,2.10670401564443,2.18308511211371,2.64150187381286,2.30932243458664,1.79615463066202,2.2282328208634,0.217214184418005,-0.503986328458938,NA,0.85934036436834,NA,0.365331062408372
"Q9WUU9","Mcm3ap",-0.674752488651857,NA,2.39551793369208,3.14038326826579,3.26931346690447,7.70612172486372,3.37017007854602,3.27404941207397,1.42012359605525,0.977489895258165,NA,1.34037606686694,3.25839525035108,NA
"Q9WUZ9","Entpd5",1.91561546235128,2.49247244147982,1.15961035481522,-0.325152136047627,0.368810285393306,0.902248919303247,0.910033114601512,-0.175577014700677,2.3009276173328,1.90056576907917,NA,1.69859787748297,NA,NA
"Q9WV60","Gsk3b",2.74047060550186,2.62287824033221,2.47662116553299,2.49984161608867,2.26177501330341,2.58614852209697,2.07248646973714,2.4375145800521,NA,0.444773920047197,NA,1.22741680720342,1.65464811081651,NA
"Q9WVJ3","Cpq",2.09435481789648,2.20383490685626,NA,1.90479997934498,1.41141714454621,0.829205961621535,NA,1.54250805674106,1.57573287441361,0.504355389129436,2.36729376133653,NA,NA,1.35644053069428
"Q9WVK4","Ehd1",1.63300430905156,1.81722668956045,1.81910855432318,2.22154818527232,2.428047721572,1.45513737778586,1.33662849499707,1.97550667629404,NA,1.05368320957089,NA,2.34578338596969,1.50097040139328,NA
"Q9Z160","Cog1",2.92736257042013,2.22132876105943,0.916329988069397,0.539655370127672,0.956891678434827,NA,NA,0.696306604839709,0.945674573330162,3.28446373833039,0.984231209689432,1.23960101986958,2.57237231702092,NA
"Q9Z1Q2","Abhd16a",1.77835329801098,2.07124073436098,2.22379735369526,1.80733709617968,1.90481153435528,2.06984278876763,2.00301730294535,2.05854788220443,0.281805116858327,NA,NA,NA,1.31695231797726,1.08403061287849
"Q9Z2V5","Hdac6",1.03276457351414,3.12792011000381,2.55188726945264,2.11397915107102,2.38383004208013,2.41027272067596,NA,1.46263847581533,1.15060364478741,NA,0.947519152381505,2.22973022189161,2.55542026951348,NA
"A2A8Z1","Osbpl9",2.31850802772687,1.75909034333457,2.34950271195807,2.36279607785507,2.38537293541498,2.49038895183106,1.64482214761417,2.22400379332833,NA,NA,0.548284944757402,-0.616747595235832,NA,NA
"A2AT37","Upf2",2.4356530464641,2.56882355916231,2.56110748563276,3.25828086302966,2.84739723000467,2.78527889915031,1.96425173795156,2.37882126780326,NA,0.284215602012881,NA,1.18348191391008,NA,NA
"A6H611","Mipep",1.72854198003298,1.10626559955967,1.35336921256437,2.2473661876076,0.979828197349706,0.955077652468995,1.49830240576011,1.62056450738912,0.417407237045682,2.01992154428615,NA,NA,NA,NA
"A6ZI46","Aldoart1",2.78077478323346,2.61284977881585,2.85454593543418,2.61587903595282,2.52011384382906,2.54729880473042,2.5246240954311,2.42879325216715,NA,1.11483406127981,2.32594299056547,NA,NA,NA
"B7ZMP1","Xpnpep3",2.37774481917534,2.83780041079918,NA,-0.516525696209606,3.12851559943597,3.24492406393936,2.69757778425717,NA,NA,5.21013402135273,1.63013535821407,1.98475762107327,3.60691873977908,NA
"D3YZP9","Ccdc6",1.49263901031671,2.03462553307546,1.90914127181373,1.34188396574054,1.30582923204658,2.08054707456898,1.98176025358665,1.27329161348019,NA,NA,NA,1.29442128773556,2.88647521409194,NA
"D3Z7X0","Acad12",NA,2.41193497249907,3.8057242353184,2.1412614022158,1.34882576794326,4.08678622413938,3.17692418175489,3.86178506898604,NA,2.63956137525181,3.19597226402164,3.47955665099386,4.13880257585064,NA
"E9PY16","Adap1",2.80688632810469,2.80045737584791,3.15201658972728,2.92402609198879,3.07243938941388,3.04043346275727,2.93800407436054,2.94663401387699,NA,1.25340115473058,1.14364534034485,NA,NA,0.503337562449668
"E9Q2M9","Wdfy4",3.8440169672522,NA,3.99693966069079,4.59769120538015,3.07066524306444,3.90287317682671,6.18425631105362,NA,4.72532654776551,4.13949967624898,1.03346692029055,3.74663516400841,3.19428872789532,NA
"F7BGR7","Gm21992",1.57222618137123,2.07210100624179,1.08337922757546,1.35201936621663,1.53074302521024,1.16290619827783,1.69856602297791,1.2834425946931,NA,1.96795006078614,1.37748709681716,NA,NA,0.47106162537971
"G3X922","Dnajc13",2.39185892087722,2.88901609016942,2.73150217108733,3.05973567558016,2.54535412643903,2.57192733538296,2.75468550292906,2.56369261700951,NA,0.372985037702663,1.21902752465653,1.81799888063558,NA,NA
"O08688","Capn5",2.6572149450065,2.4946114042615,3.19208404959133,2.89610026583308,3.43156014454572,3.40720406574398,2.95433170247419,2.3853500087682,1.34736923208468,NA,NA,NA,3.12744824674558,NA
"O08808","Diaph1",2.25154483936609,2.27731532640927,2.57405584686818,2.43480406871123,2.16011683062343,2.53642721519064,1.83216072386115,2.1015091503984,NA,NA,NA,1.05374008416874,0.117028261004839,NA
"O35239","Ptpn9",3.54061320802053,3.47948385210546,3.03269016098212,2.84236981834171,3.37546986019099,4.27147405846538,2.57437409646632,3.17933792606246,NA,NA,NA,NA,2.86651069994251,3.73189244611408
"O35286","Dhx15",1.55720907355971,2.19737152527996,1.60337674900615,1.77397251194719,2.01154076419564,1.87868714940669,2.24976124474997,1.50640865508285,NA,NA,0.794477789449769,NA,0.70547904407252,NA
"O35345","Kpna6",2.00455569869289,2.51950281278791,3.54112330018725,1.46283729559226,1.32567482067245,2.33900669619993,1.60296557237998,NA,0.621097292121917,NA,NA,NA,2.19725319825311,2.06294232534634
"O35623","Bet1",1.09848925600455,1.52785231812001,2.17249917785395,NA,1.8308768807182,1.44924397081232,1.7510677652657,NA,0.546596474860795,0.444791595386857,0.998463132015662,NA,-11.3575104335496,NA
"O35657","Neu1",3.5663406759393,2.76154648590947,1.14393971448597,0.858153679837497,1.46513488675543,1.46105659741362,1.74280351098582,0.201008313702162,1.73371150644658,NA,0.804457211572109,NA,NA,NA
"O35841","Api5",1.23012511240555,2.35051232357557,2.1648415533726,1.92887536081624,1.9275969078383,1.82845084032805,2.53163664319084,1.77301649574141,NA,NA,NA,0.784321711981842,NA,0.015062093808952
"O54946","Dnajb6",2.26714072788334,2.16370186036738,2.17229303622691,1.69041696955388,2.5722595782134,1.77845314862966,2.38316217570053,1.98311750507724,NA,NA,NA,1.58418424166359,1.04536542861511,NA
"O70274","Ptp4a2",1.74616769027321,2.87137407513134,3.12480463964546,2.33039728844719,2.83445359654608,2.96262297877001,1.86094149051377,2.19826865022999,NA,-0.954697422906264,NA,NA,1.59850086380979,NA
"O70591","Pfdn2",NA,1.89685645491883,1.60644708388286,1.53067123954298,0.673881732825417,1.88465900401964,1.47111732796433,1.53898991114706,-0.637852713884399,NA,NA,1.26283247502911,NA,0.00482445803769779
"O88351","Ikbkb",3.24084182874679,2.98455256787876,2.98989552497776,1.97783925694421,2.68219816236071,0.834641175679908,2.45561905235687,2.66038000486923,NA,NA,NA,0.350463151875906,0.651143457634066,NA
"O88983","Stx8",1.62570562702279,1.40007129606289,1.86425819614326,1.7231640016252,1.74905501422711,1.94405811250087,1.9725373149663,1.63343742498064,-0.738549683231299,NA,NA,NA,NA,1.09575541493888
"P06797","Ctsl",1.91516019020234,1.82312845599246,1.43468973777402,1.46685516435947,1.72568609900702,1.75297309339948,1.26488129972612,1.74083378981372,NA,NA,1.76066774450604,NA,NA,2.34086242076133
"P09242","Alpl",3.7085488110139,0.547728993712641,1.2836970750631,NA,0.618647215294875,3.68319809131269,-0.108478140230397,NA,3.48363833136025,NA,NA,2.83766646877784,2.18797613687976,4.65166877543666
"P15208","Insr",1.98637081816756,2.16842315264962,2.41825820614196,2.1044916068178,1.78860214999484,2.42331782909786,1.98411227681223,2.19183669944246,NA,NA,NA,-0.825203154531878,-0.0701851184279617,NA
"P16110","Lgals3",1.05644000563666,1.99053287398112,NA,1.3872467097305,NA,1.34881875100332,1.92262628018878,0.544346043936911,3.49074836492842,1.51709759756211,1.55523752473921,1.83121851074348,1.65822236714358,NA
"P16675","Ctsa",1.21377359225414,1.37841321861131,1.56836638712028,1.57574943837125,1.21107594846622,1.2435143149547,1.50957498445766,1.12793520195331,NA,NA,1.58052417313484,0.133306780794316,NA,NA
"P26149","Hsd3b2",3.39971771428722,3.50537377622709,3.22843960090634,3.44986545361289,3.43896963723369,3.22426006005209,4.05283019207757,3.60389055971381,2.45512471883151,NA,NA,2.96418309458589,3.56203831915869,NA
"P28656","Nap1l1",1.21931927474845,1.8904793436839,1.56914976774492,1.57543246085284,1.33406277605337,1.64335596992239,1.53116006543073,1.02102918562767,NA,NA,NA,-0.00117162823698494,NA,0.705732987539409
"P29758","Oat",1.77685307504247,2.19569907318333,2.32457079813953,1.86354202245357,2.11322481210673,2.13198233125382,1.25621651477377,1.45699203409453,NA,NA,NA,0.7889891569086,1.07514748573941,NA
"P30999","Ctnnd1",2.30023486809325,NA,2.20699007515073,1.93841040017403,1.7241870955257,1.83309786736854,1.65298706108596,1.98349207576955,0.136887270556603,0.785662511936379,NA,1.64599206329959,NA,NA
"P35292","Rab17",-0.713951443190987,NA,0.21276145034092,4.131299728973,-0.695522360486738,0.151978995132978,0.658440210979112,4.1599032003615,NA,0.692709253203252,NA,0.608309962559983,-0.1222454931285,NA
"P42225","Stat1",1.31817821091509,0.704057412780285,1.64690616663728,0.865018910696196,0.902108480847442,1.51294679118985,0.345087358336508,0.634394897845975,NA,0.122697748533988,NA,NA,NA,-0.131955386164837
"P42232","Stat5b",0.394514416510227,2.23926249145603,1.81518535925275,1.79894299821302,1.43231078823891,1.84785846000829,1.63719604547545,NA,0.646972578512206,NA,1.26827914718687,1.66703337521653,1.20964929133395,NA
"P49962","Srp9",1.41497646857225,1.68016305593246,1.36404169957446,1.80259004124725,1.86284529982286,2.84278161056747,1.3148934953382,0.435532587306329,NA,0.488701919642849,NA,NA,NA,0.475895003580303
"P51432","Plcb3",2.72344333215609,1.13903059976936,NA,1.40813266495519,0.569976131102458,NA,NA,0.837586162823263,2.21338685639837,0.615425280943175,1.01729917460785,2.31251839877539,2.61730698297698,NA
"P52912","Tia1",1.80728121573343,2.40678559816992,1.85334313644001,1.6454051242293,3.08676704516675,1.86724288968481,2.14155615314845,2.9534345778355,NA,NA,NA,0.657057152653883,1.72913568856221,NA
"P56371","Rab4a",2.84908530180315,2.10043696461947,1.50084105763452,2.1951515838765,2.02724438245117,1.75933109446991,NA,1.92520659311179,NA,NA,NA,1.45887365063167,1.88810623971542,-0.698384898531597
"P56387","Dynlt3",2.16570199614203,2.11300523747537,2.10531176420552,2.01926998244244,2.73459148241688,2.25933756846144,2.09864830073124,2.26973692861253,NA,0.423458987405197,NA,1.21060181676654,4.16322059737295,NA
"P56389","Cda",4.18087216997446,3.15715738757696,3.13940701044054,2.97892374453944,NA,3.19166404770475,NA,NA,0.489376209241688,1.40628349718347,4.36118715922389,4.18360462521409,4.20099671158307,4.06571140058248
"P56393","Cox7b",4.48963620220602,4.20392684174172,4.21981847364794,3.50322735380679,4.57784714598405,3.37625777110115,3.78879394964926,3.96459494851357,NA,NA,NA,NA,4.08953288530382,0.617889663377305
"P57080","Usp25",0.922856506171255,1.54104932847251,1.86186013823386,2.02780392644883,1.84774644449925,1.34323738546436,1.43011292485519,1.45122164733359,NA,NA,NA,0.68067413485012,NA,3.76592771460002
"P59764","Dock4",0.799929433657464,NA,1.61495609039859,1.84446290603581,1.41753469074452,1.52482458696796,1.20238283992672,1.24897962101567,NA,1.27814423379327,1.11966025974229,0.356813909922841,NA,NA
"P60229","Eif3e",2.12993782525653,2.21088549609294,1.78795557816701,1.96809333582467,2.13703233288438,1.38830759928342,1.32243904879807,1.10977412607547,0.267002451809311,NA,NA,0.919393366191988,NA,NA
"P61202","Cops2",2.96690772573806,2.89071789110172,2.96141721337258,2.76083979022133,1.17749354674403,2.86742341439558,NA,NA,1.33147909135022,1.15387633861813,1.15507206271373,NA,NA,1.1053916499589
"P61963","Dcaf7",1.06787351371946,1.61234723835503,1.37318737146908,0.699997101024349,NA,1.59624244212285,NA,0.380032131604454,1.66177183077256,NA,NA,1.22470692865769,1.54230425027255,1.98407334809468
"P62254","Ube2g1",0.644557171155949,1.12669833275091,NA,0.907576069558413,0.523143243340767,1.15514816317521,0.793161826363899,NA,NA,0.693862998657717,0.909585963912362,0.7999454336504,NA,0.778275366669542
"P62342","Selenot",2.52998954764978,2.61841392294305,1.08779051326967,1.58472924085991,NA,1.45469084992766,1.64393031484935,1.42999242499856,NA,NA,1.79519833050736,2.99752561151469,2.42659104718526,NA
"P63154","Crnkl1",1.38076738118297,2.18160996447045,-0.333037012868088,NA,0.342650323461271,0.416927885904908,1.36654164792781,NA,NA,-0.246038737573228,1.17525264046432,0.522695385398532,0.926076108126244,1.42214287138223
"P63328","Ppp3ca",2.60147543116156,2.76095852601701,3.04530524854719,2.65020163759414,2.54842803434418,3.08196980102438,2.78068595941346,2.56104238319463,NA,0.405930060325677,NA,1.43114081845334,1.71355844377651,NA
"P70122","Sbds",0.996788191846997,NA,1.04993981162992,0.910872695528175,1.31090456698473,1.14257879648696,0.453051904188104,0.952418535426807,NA,1.20463132518428,0.989006454319034,NA,0.489357479433483,-0.0602714957657259
"P70158","Smpdl3a",NA,NA,1.73591058324728,1.46177102625939,1.69477610540375,1.36793149868369,-0.234397421629885,1.1622451445531,NA,NA,0.742239787208693,NA,0.655461109585146,1.38623347282362
"P70280","Vamp7",1.83470224861027,1.29837395449749,2.22514389097089,1.92574969053576,1.73280345852386,2.13740945054588,0.831852071823547,0.368914121801101,NA,NA,0.958351293988489,0.875724091115776,NA,NA
"P70318","Tial1",1.50459434629815,2.55429202292714,1.7323933138884,1.44554126134267,1.45988942700262,1.80809473813921,1.77678857440159,1.10023287143649,NA,0.347892792103564,NA,NA,1.58888638125767,NA
"P70697","Urod",1.64464122435309,1.5416243739716,0.54249839842777,NA,NA,NA,NA,1.27886823118714,-0.483779840950017,0.281501517679038,0.449888900789607,0.934491012376842,1.92920747937818,-0.134775669916325
"P97314","Csrp2",NA,NA,1.36310837111385,2.49153622360858,1.8801327368665,3.63519656193924,3.54337770429975,4.01120237044295,NA,1.14137019762611,3.69691537147928,NA,1.39833547422508,0.854755562591395
"P97470","Ppp4c",1.11334097171376,3.0087226090039,NA,0.166199969382193,1.40605032346712,3.03786826293587,1.6952323737557,1.83627168971574,3.50285427407095,3.18349951483343,2.98340427430406,2.97659615431136,NA,NA
"P97765","Wbp2",2.28362085811166,1.77919774514102,1.75239878267466,2.15956261996829,2.11656416133616,2.01112788327806,2.01108398717111,2.0135556984614,NA,0.226692619237911,0.106931558808662,NA,NA,NA
"Q01149","Col1a2",NA,NA,7.62918842384093,6.89573838029983,NA,6.86954010410508,5.4121514544202,14.3002047638269,6.28274895573983,6.22598248332365,5.69002905786185,6.44047805020606,7.24037931933622,6.08361526779916
"Q05CL8","Larp7",1.62102086686733,3.49162671690308,1.94853913526373,2.28546685002299,2.12120474111139,1.7826419322102,1.80282879767393,2.06315100838908,NA,1.13526133284158,1.06244640185123,NA,NA,NA
"Q06138","Cab39",1.21423630205378,2.00357085172893,1.8223375053543,1.88067358840977,1.63298279199524,1.9550080706787,1.85568464586169,1.91239577763428,NA,0.0797443577966067,NA,1.3415143025719,NA,NA
"Q0VBD0","Itgb8",2.02798258556047,NA,2.32015049898547,NA,NA,2.32497109109584,NA,0.806508821040019,3.56752764975288,1.77233294460864,3.73238426966698,3.65943630059362,3.12009268261773,0.158569454144475
"Q149F3","Gspt2",2.38529268735251,1.93362080480385,1.69713092078181,1.55427583221468,1.50062347360669,1.17753684773075,1.93532827954599,1.54283211709766,NA,NA,NA,0.702112181667521,1.45226531485516,NA
"Q1HFZ0","Nsun2",1.62027823693733,2.36857359609223,0.566830442190298,0.900657553005752,1.28497628273912,1.42014481234035,0.895629280402806,0.490586029537243,NA,NA,-0.253497549835415,NA,-0.755964717193924,NA
"Q2NL51","Gsk3a",2.416550380276,2.94613078286001,2.51354509669413,2.34025201145105,2.37948220158926,2.36250228121165,2.39497322017374,2.28137245363827,NA,NA,NA,NA,2.22087606541009,1.44881734086363
"Q3LAC4","Prex2",1.4544753735067,NA,0.412581218422156,NA,0.74437750911638,0.206480924390234,NA,-0.863871005596384,3.65225088413647,1.76787407538409,3.59237506765704,1.13722490473181,2.61022832465184,NA
"Q3THK3","Gtf2f1",2.09924365143539,1.98470400368699,1.10741046212992,NA,-0.323085042330023,0.0544630599453128,0.825170640123997,NA,0.753680372705044,1.06145174678064,2.23675791162603,2.02296974799072,1.61615066501409,NA
"Q3U1V6","Uevld",2.06062905209973,1.57718304788106,1.75747220115112,1.80878153046554,1.7890042910445,1.94159450567653,1.58110389038665,1.64270302565392,NA,NA,NA,NA,1.34994893816653,4.31274822620552
"Q3U9G9","Lbr",2.23221822882553,NA,0.247832760237158,2.53034192445048,2.13341199335741,0.614671350713947,NA,2.79683421623422,0.53636910520704,NA,1.69483857717778,1.84141385536837,1.67355027477671,NA
"Q3UD01","Atxn7l3b",0.614499124888339,1.68138204832139,NA,1.00414198168255,0.13150955406553,NA,1.20595865267767,0.963976766261915,NA,1.8697822607262,0.413771618206507,0.526814143112137,2.31374463100973,NA
"Q3UEI1","Pde4c",11.8604277091748,12.5357093729849,12.5446274369286,11.8952079103378,13.0730682431556,27.0981660447665,10.2883689108809,NA,4.19825196289077,1.18793053720313,7.85819090152321,1.05541499055073,NA,NA
